ID,AGE,GENDER,DATE_APPLY,DATE_BIMONTH,AMOUNT,ID_SHOP,DATE_REGISTER,DATE_MONTHLY,DATE_RECEIVED,CATEGORY_CODE_2,CATEGORY_NAME_2,CATEGORY_NAME_3,LARGE_AREA_CODE
0001f8687527fef2bb11a78ec59beaae7b6cba072332c183ff2f53a1f81d7a39,59,1,1994-07-01,2018-02-15,600,54872129300075,2015-10-01,2018-02-01,1900-01-01,504,ファミリーレストラン,ＳＡ・ＰＡ,3
0001f8687527fef2bb11a78ec59beaae7b6cba072332c183ff2f53a1f81d7a39,59,1,1994-07-01,2020-02-15,1620,23220669900760,2009-10-01,2020-02-01,1900-01-01,504,ファミリーレストラン,レストラン,3
0001f8687527fef2bb11a78ec59beaae7b6cba072332c183ff2f53a1f81d7a39,59,1,1994-07-01,2020-02-29,2400,63434048900018,2018-05-01,2020-02-01,1900-01-01,504,ファミリーレストラン,レストラン,3
0001f8687527fef2bb11a78ec59beaae7b6cba072332c183ff2f53a1f81d7a39,59,1,1994-07-01,2019-02-15,600,54872129300075,2015-10-01,2019-02-01,1900-01-01,504,ファミリーレストラン,ＳＡ・ＰＡ,3
0001f8687527fef2bb11a78ec59beaae7b6cba072332c183ff2f53a1f81d7a39,59,1,1994-07-01,2020-02-29,3520,21674903500018,1999-04-01,2020-02-01,1900-01-01,505,特別料飲食,クラブ,3
0001f921bcddcdf30a4dd71372fb46078236accca0a80da4da9f68d287dcbbc1,59,2,1985-07-01,2020-02-29,10613,27352944300240,2008-03-01,2020-02-01,1900-01-01,502,日本料理,日本料理（その他）,5
0001f921bcddcdf30a4dd71372fb46078236accca0a80da4da9f68d287dcbbc1,59,2,1985-07-01,2020-02-15,6600,86253752200125,2013-04-01,2020-02-01,1900-01-01,504,ファミリーレストラン,レストラン,5
0001fa11330784cac7bd2ddb6f4b1d67931dff151be9ae731e9f018b5655212b,59,1,2010-08-01,2019-07-31,15066,42381064700018,2011-06-01,2019-07-01,1900-01-01,502,日本料理,割烹,5
0001fa11330784cac7bd2ddb6f4b1d67931dff151be9ae731e9f018b5655212b,59,1,2010-08-01,2020-07-31,15066,42381064700018,2011-06-01,2020-07-01,1900-01-01,502,日本料理,割烹,5
0001fa11330784cac7bd2ddb6f4b1d67931dff151be9ae731e9f018b5655212b,59,1,2010-08-01,2018-07-31,12300,,,2018-07-01,1900-01-01,505,特別料飲食,特別料飲食１（その他）,5
0001fa11330784cac7bd2ddb6f4b1d67931dff151be9ae731e9f018b5655212b,59,1,2010-08-01,2019-07-31,12300,,,2019-07-01,1900-01-01,505,特別料飲食,特別料飲食１（その他）,5
0001fa11330784cac7bd2ddb6f4b1d67931dff151be9ae731e9f018b5655212b,59,1,2010-08-01,2019-07-15,2246,42929895800422,2015-03-01,2019-07-01,1900-01-01,506,焼肉・ビアホール,居酒屋,5
0001fa11330784cac7bd2ddb6f4b1d67931dff151be9ae731e9f018b5655212b,59,1,2010-08-01,2018-07-15,2246,42929895800422,2015-03-01,2018-07-01,1900-01-01,506,焼肉・ビアホール,居酒屋,5
0001fa3d953aea6fbdc703786a7c876f537d8de841a878ade73475ce98349090,34,1,2019-04-01,2020-05-15,23760,,,2020-05-01,1900-01-01,503,外国料理,中国料理,3
0001fa3d953aea6fbdc703786a7c876f537d8de841a878ade73475ce98349090,29,1,2019-04-01,2019-05-31,8910,,,2019-05-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0001fa3d953aea6fbdc703786a7c876f537d8de841a878ade73475ce98349090,29,1,2019-04-01,2019-05-31,5280,,,2019-05-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0001fa3d953aea6fbdc703786a7c876f537d8de841a878ade73475ce98349090,34,1,2019-04-01,2020-05-31,5280,,,2020-05-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0001fa3d953aea6fbdc703786a7c876f537d8de841a878ade73475ce98349090,34,1,2019-04-01,2020-05-31,8910,,,2020-05-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0001fa3d953aea6fbdc703786a7c876f537d8de841a878ade73475ce98349090,29,1,2019-04-01,2019-05-15,13878,,,2019-05-01,1900-01-01,506,焼肉・ビアホール,焼肉,3
0001fa3d953aea6fbdc703786a7c876f537d8de841a878ade73475ce98349090,34,1,2019-04-01,2020-05-15,13878,,,2020-05-01,1900-01-01,506,焼肉・ビアホール,焼肉,3
0001facecfa6abd082c87ee154b9ce071954818a499c5209a6fcc7f03d022b5a,34,1,2015-05-01,2020-11-30,979,33137054600042,2007-01-01,2020-11-01,1900-01-01,503,外国料理,中国料理,1
0001facecfa6abd082c87ee154b9ce071954818a499c5209a6fcc7f03d022b5a,34,1,2015-05-01,2020-11-30,679,51509408703010,2016-06-01,2020-11-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,1
0001facecfa6abd082c87ee154b9ce071954818a499c5209a6fcc7f03d022b5a,34,1,2015-05-01,2019-11-15,976,51509408703010,2016-06-01,2019-11-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,1
0001facecfa6abd082c87ee154b9ce071954818a499c5209a6fcc7f03d022b5a,34,1,2015-05-01,2016-11-30,2638,51509408703020,2016-05-01,2016-11-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,1
0001facecfa6abd082c87ee154b9ce071954818a499c5209a6fcc7f03d022b5a,34,1,2015-05-01,2019-11-30,500,60725776100182,2017-09-01,2019-11-01,1900-01-01,501,喫茶・ファストフード・食堂,ファーストフード,1
0001facecfa6abd082c87ee154b9ce071954818a499c5209a6fcc7f03d022b5a,34,1,2015-05-01,2019-11-30,998,51509408703010,2016-06-01,2019-11-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,1
0001facecfa6abd082c87ee154b9ce071954818a499c5209a6fcc7f03d022b5a,34,1,2015-05-01,2017-11-30,2638,51509408703020,2016-05-01,2017-11-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,1
0001facecfa6abd082c87ee154b9ce071954818a499c5209a6fcc7f03d022b5a,34,1,2015-05-01,2020-11-30,500,60725776100182,2017-09-01,2020-11-01,1900-01-01,501,喫茶・ファストフード・食堂,ファーストフード,1
0001facecfa6abd082c87ee154b9ce071954818a499c5209a6fcc7f03d022b5a,34,1,2015-05-01,2020-11-15,976,51509408703010,2016-06-01,2020-11-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,1
0001facecfa6abd082c87ee154b9ce071954818a499c5209a6fcc7f03d022b5a,34,1,2015-05-01,2019-11-30,979,33137054600042,2007-01-01,2019-11-01,1900-01-01,503,外国料理,中国料理,1
0001facecfa6abd082c87ee154b9ce071954818a499c5209a6fcc7f03d022b5a,34,1,2015-05-01,2020-11-15,500,60602307000174,2019-04-01,2020-11-01,1900-01-01,501,喫茶・ファストフード・食堂,ファーストフード,1
0001facecfa6abd082c87ee154b9ce071954818a499c5209a6fcc7f03d022b5a,34,1,2015-05-01,2020-11-30,998,51509408703010,2016-06-01,2020-11-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,1
0001facecfa6abd082c87ee154b9ce071954818a499c5209a6fcc7f03d022b5a,34,1,2015-05-01,2019-11-15,500,60602307000174,2019-04-01,2019-11-01,1900-01-01,501,喫茶・ファストフード・食堂,ファーストフード,1
0001fcab6e2aace81c89583908a7988f673bedb981711e24369ebae4129ee183,24,2,2013-10-01,2017-06-30,10778,31720308500117,2002-11-01,2017-06-01,1900-01-01,506,焼肉・ビアホール,焼肉,3
0001fcab6e2aace81c89583908a7988f673bedb981711e24369ebae4129ee183,24,2,2013-10-01,2017-06-15,11460,30957415400018,1999-08-01,2017-06-01,1900-01-01,504,ファミリーレストラン,レストラン,3
0001fcab6e2aace81c89583908a7988f673bedb981711e24369ebae4129ee183,29,2,2013-10-01,2019-06-15,9277,,,2019-06-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0001fcab6e2aace81c89583908a7988f673bedb981711e24369ebae4129ee183,29,2,2013-10-01,2020-06-15,9520,61974814800018,2017-12-01,2020-06-01,1900-01-01,506,焼肉・ビアホール,焼肉,3
0001fcab6e2aace81c89583908a7988f673bedb981711e24369ebae4129ee183,24,2,2013-10-01,2017-06-15,7988,14168800103251,2002-10-01,2017-06-01,1900-01-01,503,外国料理,韓国料理,3
0001fcab6e2aace81c89583908a7988f673bedb981711e24369ebae4129ee183,24,2,2013-10-01,2016-06-15,11460,30957415400018,1999-08-01,2016-06-01,1900-01-01,504,ファミリーレストラン,レストラン,3
0001fcab6e2aace81c89583908a7988f673bedb981711e24369ebae4129ee183,24,2,2013-10-01,2017-06-30,7719,22006172322160,2010-04-01,2017-06-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0001fcab6e2aace81c89583908a7988f673bedb981711e24369ebae4129ee183,24,2,2013-10-01,2018-06-15,9277,,,2018-06-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0001fcab6e2aace81c89583908a7988f673bedb981711e24369ebae4129ee183,29,2,2013-10-01,2020-06-30,3663,14168800100620,1900-01-01,2020-06-01,1900-01-01,503,外国料理,韓国料理,3
0001fcab6e2aace81c89583908a7988f673bedb981711e24369ebae4129ee183,24,2,2013-10-01,2018-06-15,7988,14168800103251,2002-10-01,2018-06-01,1900-01-01,503,外国料理,韓国料理,3
0001fcab6e2aace81c89583908a7988f673bedb981711e24369ebae4129ee183,29,2,2013-10-01,2020-06-15,4235,14168800100620,1900-01-01,2020-06-01,1900-01-01,503,外国料理,韓国料理,3
0001fcab6e2aace81c89583908a7988f673bedb981711e24369ebae4129ee183,24,2,2013-10-01,2016-06-30,7719,22006172322160,2010-04-01,2016-06-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0001fcab6e2aace81c89583908a7988f673bedb981711e24369ebae4129ee183,24,2,2013-10-01,2018-06-30,10778,31720308500117,2002-11-01,2018-06-01,1900-01-01,506,焼肉・ビアホール,焼肉,3
0001fd26e002cddcc8877408824e1c85cedc6e2c943498b35ff17a092df5a488,59,1,1994-09-01,2017-12-31,1238,,,2017-12-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,2
0001fd26e002cddcc8877408824e1c85cedc6e2c943498b35ff17a092df5a488,59,1,1994-09-01,2017-12-31,958,50661635100026,2015-10-01,2017-12-01,1900-01-01,504,ファミリーレストラン,レストラン,2
0001fd26e002cddcc8877408824e1c85cedc6e2c943498b35ff17a092df5a488,59,1,1994-09-01,2016-12-31,958,50661635100026,2015-10-01,2016-12-01,1900-01-01,504,ファミリーレストラン,レストラン,2
0001fd26e002cddcc8877408824e1c85cedc6e2c943498b35ff17a092df5a488,59,1,1994-09-01,2016-12-31,1238,,,2016-12-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,2
0001fe9488bb6654d57d417c3eef5dee878e137406a582283590662c6d6bf9f1,34,1,2020-01-01,2020-01-31,610,66869270200018,2019-05-01,2020-01-01,1900-01-01,502,日本料理,日本料理（その他）,3
0001fe9488bb6654d57d417c3eef5dee878e137406a582283590662c6d6bf9f1,34,1,2020-01-01,2020-01-31,11418,,,2020-01-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0001fe9488bb6654d57d417c3eef5dee878e137406a582283590662c6d6bf9f1,34,1,2020-01-01,2020-01-31,640,,,2020-01-01,1900-01-01,501,喫茶・ファストフード・食堂,ファーストフード,3
0001ff4b8b1900188ebe110a73ede01e1b033a4780275d54ee6c1d7b80546c48,39,1,2019-03-01,2020-09-15,1500,14227835401727,2010-06-01,2020-09-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0001ff4b8b1900188ebe110a73ede01e1b033a4780275d54ee6c1d7b80546c48,39,1,2019-03-01,2020-09-30,1620,66231057400042,2019-06-01,2020-09-01,1900-01-01,501,喫茶・ファストフード・食堂,ファーストフード,3
0001ff4b8b1900188ebe110a73ede01e1b033a4780275d54ee6c1d7b80546c48,39,1,2019-03-01,2020-09-15,8402,31403667300018,2001-05-01,2020-09-01,1900-01-01,506,焼肉・ビアホール,焼肉,3
0001ff4b8b1900188ebe110a73ede01e1b033a4780275d54ee6c1d7b80546c48,39,1,2019-03-01,2020-09-30,700,14227835400133,2001-10-01,2020-09-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0001ff4b8b1900188ebe110a73ede01e1b033a4780275d54ee6c1d7b80546c48,39,1,2019-03-01,2020-09-15,700,14227835400133,2001-10-01,2020-09-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
0001ff4b8b1900188ebe110a73ede01e1b033a4780275d54ee6c1d7b80546c48,39,1,2019-03-01,2020-09-30,2200,66231057400042,2019-06-01,2020-09-01,1900-01-01,501,喫茶・ファストフード・食堂,ファーストフード,3
0001ff4b8b1900188ebe110a73ede01e1b033a4780275d54ee6c1d7b80546c48,39,1,2019-03-01,2019-09-30,2200,66231057400042,2019-06-01,2019-09-01,1900-01-01,501,喫茶・ファストフード・食堂,ファーストフード,3
0001ff4b8b1900188ebe110a73ede01e1b033a4780275d54ee6c1d7b80546c48,39,1,2019-03-01,2019-09-15,8402,31403667300018,2001-05-01,2019-09-01,1900-01-01,506,焼肉・ビアホール,焼肉,3
0001ffb9fd9f6026a8bd2313427526dbfc85efe942fd03a7cad6f392dc976acf,39,1,2015-12-01,2017-10-31,660,,,2017-10-01,1900-01-01,502,日本料理,日本料理（その他）,9
0001ffb9fd9f6026a8bd2313427526dbfc85efe942fd03a7cad6f392dc976acf,34,1,2015-12-01,2016-10-31,660,,,2016-10-01,1900-01-01,502,日本料理,日本料理（その他）,9
00020007231d31a3b58650c00a7e443769d6a0b1d936a992a29d764e4cbcb451,39,2,2014-10-01,2020-09-30,3293,32729256700026,2005-05-01,2020-09-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,3
00020007231d31a3b58650c00a7e443769d6a0b1d936a992a29d764e4cbcb451,39,2,2014-10-01,2020-09-15,2062,67113666600018,2019-05-01,2020-09-01,1900-01-01,502,日本料理,寿司,3
00020007231d31a3b58650c00a7e443769d6a0b1d936a992a29d764e4cbcb451,34,2,2014-10-01,2016-09-30,2462,39565125700018,2010-03-01,2016-09-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
00020007231d31a3b58650c00a7e443769d6a0b1d936a992a29d764e4cbcb451,39,2,2014-10-01,2019-09-30,3293,32729256700026,2005-05-01,2019-09-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,3
00020007231d31a3b58650c00a7e443769d6a0b1d936a992a29d764e4cbcb451,39,2,2014-10-01,2017-09-30,2462,39565125700018,2010-03-01,2017-09-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
00020007231d31a3b58650c00a7e443769d6a0b1d936a992a29d764e4cbcb451,39,2,2014-10-01,2019-09-15,2062,67113666600018,2019-05-01,2019-09-01,1900-01-01,502,日本料理,寿司,3
00020189a3d73c1ff23774962f50a04a595b951a6ed5971afc38d224037b9476,34,1,2019-03-01,2020-01-15,1001,67113666600018,2019-05-01,2020-01-01,1900-01-01,502,日本料理,寿司,3
0002018b31711f1dfb503b0fb9fb18dcf9b23db6c05b50264b205c4d6f778399,69,1,2016-01-01,2018-04-15,1310,39495279100232,2014-04-01,2018-04-01,1900-01-01,506,焼肉・ビアホール,ダイニング・バー,3
0002018b31711f1dfb503b0fb9fb18dcf9b23db6c05b50264b205c4d6f778399,69,1,2016-01-01,2017-04-15,1310,39495279100232,2014-04-01,2017-04-01,1900-01-01,506,焼肉・ビアホール,ダイニング・バー,3
000201c377663f8c1640f1be1c43e29990834073a78339aa815a1082c99bdd2f,54,1,1990-04-01,2019-11-15,1584,60726212101511,2017-09-01,2019-11-01,1900-01-01,502,日本料理,とんかつ・串かつ,10
000201c377663f8c1640f1be1c43e29990834073a78339aa815a1082c99bdd2f,54,1,1990-04-01,2020-11-15,1584,60726212101511,2017-09-01,2020-11-01,1900-01-01,502,日本料理,とんかつ・串かつ,10
000201c377663f8c1640f1be1c43e29990834073a78339aa815a1082c99bdd2f,54,1,1990-04-01,2020-11-15,1420,60662350000273,2017-11-01,2020-11-01,1900-01-01,501,喫茶・ファストフード・食堂,ファーストフード,10
000201c377663f8c1640f1be1c43e29990834073a78339aa815a1082c99bdd2f,54,1,1990-04-01,2019-11-15,1420,60662350000273,2017-11-01,2019-11-01,1900-01-01,501,喫茶・ファストフード・食堂,ファーストフード,10
000201c377663f8c1640f1be1c43e29990834073a78339aa815a1082c99bdd2f,54,1,1990-04-01,2020-11-15,1800,60690092400075,2017-09-01,2020-11-01,1900-01-01,501,喫茶・ファストフード・食堂,ファーストフード,10
000201c377663f8c1640f1be1c43e29990834073a78339aa815a1082c99bdd2f,54,1,1990-04-01,2020-11-15,21846,72037984500018,2002-05-01,2020-11-01,1900-01-01,506,焼肉・ビアホール,焼肉,10
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,49,1,2002-11-01,2020-12-31,1115,65386327100745,2020-09-01,2020-12-01,1900-01-01,503,外国料理,中国料理,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2018-12-15,6598,,,2018-12-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2017-12-31,4402,50214778600042,2014-06-01,2017-12-01,1900-01-01,503,外国料理,ステーキ,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2016-12-31,3287,,,2016-12-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2018-12-15,6880,,,2018-12-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,49,1,2002-11-01,2020-12-31,300,60513137507518,2017-08-01,2020-12-01,1900-01-01,501,喫茶・ファストフード・食堂,ファーストフード,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,49,1,2002-11-01,2020-12-15,7572,22006172312047,2005-08-01,2020-12-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,49,1,2002-11-01,2020-12-31,7260,47615337402030,2015-06-01,2020-12-01,1900-01-01,504,ファミリーレストラン,レストラン,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2017-12-31,6560,45083903100018,2012-08-01,2017-12-01,1900-01-01,502,日本料理,日本料理（その他）,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2017-12-31,17130,,,2017-12-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2019-12-31,1925,54605749700067,2015-10-01,2019-12-01,1900-01-01,502,日本料理,日本料理,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2017-12-15,3827,50214778600455,2015-06-01,2017-12-01,1900-01-01,503,外国料理,ステーキ,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2017-12-15,5162,59817231800067,2017-05-01,2017-12-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,49,1,2002-11-01,2020-12-31,13310,45178452400018,2012-08-01,2020-12-01,1900-01-01,502,日本料理,そば・うどん,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2017-12-31,22500,49943065600018,2014-06-01,2017-12-01,1900-01-01,504,ファミリーレストラン,レストラン,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,49,1,2002-11-01,2020-12-31,3470,03887534200018,2020-09-01,2020-12-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2019-12-15,22820,44271088000018,2012-03-01,2019-12-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2018-12-15,350,,,2018-12-01,1900-01-01,501,喫茶・ファストフード・食堂,ファーストフード,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2018-12-15,16430,,,2018-12-01,1900-01-01,506,焼肉・ビアホール,焼鳥,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,49,1,2002-11-01,2020-12-31,5350,46221081000018,2013-03-01,2020-12-01,1900-01-01,502,日本料理,寿司,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,49,1,2002-11-01,2020-12-31,5170,45083903100018,2012-08-01,2020-12-01,1900-01-01,502,日本料理,日本料理（その他）,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2017-12-15,3942,50214778600042,2014-06-01,2017-12-01,1900-01-01,503,外国料理,ステーキ,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2017-12-31,11901,33822479000018,2007-09-01,2017-12-01,1900-01-01,503,外国料理,中国料理,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,49,1,2002-11-01,2020-12-31,3366,69285725900018,2019-09-01,2020-12-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2017-12-31,3287,,,2017-12-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2017-12-31,4860,,,2017-12-01,1900-01-01,502,日本料理,寿司,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2019-12-31,22032,40054225800018,2010-07-01,2019-12-01,1900-01-01,506,焼肉・ビアホール,焼肉,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,49,1,2002-11-01,2020-12-31,1595,50214778600455,2015-06-01,2020-12-01,1900-01-01,503,外国料理,ステーキ,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2018-12-15,3721,50214778600166,2014-07-01,2018-12-01,1900-01-01,503,外国料理,ステーキ,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2019-12-31,7105,50986802900018,2014-10-01,2019-12-01,1900-01-01,503,外国料理,ステーキ,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2017-12-15,6050,45083903100018,2012-08-01,2017-12-01,1900-01-01,502,日本料理,日本料理（その他）,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2019-12-15,16430,,,2019-12-01,1900-01-01,506,焼肉・ビアホール,焼鳥,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2019-12-31,9600,45178452400018,2012-08-01,2019-12-01,1900-01-01,502,日本料理,そば・うどん,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2018-12-31,9600,45178452400018,2012-08-01,2018-12-01,1900-01-01,502,日本料理,そば・うどん,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2016-12-31,4060,45382963400489,2015-04-01,2016-12-01,1900-01-01,503,外国料理,ステーキ,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2018-12-15,2654,20351816700513,1991-08-01,2018-12-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,49,1,2002-11-01,2020-12-31,1925,54605749700067,2015-10-01,2020-12-01,1900-01-01,502,日本料理,日本料理,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2019-12-15,6165,50986802900018,2014-10-01,2019-12-01,1900-01-01,503,外国料理,ステーキ,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,49,1,2002-11-01,2020-12-31,32000,36749465800018,2008-12-01,2020-12-01,1900-01-01,502,日本料理,寿司,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2018-12-15,3942,50214778600042,2014-06-01,2018-12-01,1900-01-01,503,外国料理,ステーキ,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2019-12-31,4864,59817231800067,2017-05-01,2019-12-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2018-12-31,4864,59817231800067,2017-05-01,2018-12-01,1900-01-01,504,ファミリーレストラン,ファミリーレストラン,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,49,1,2002-11-01,2020-12-15,3790,,,2020-12-01,1900-01-01,504,ファミリーレストラン,レストラン,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,49,1,2002-11-01,2020-12-15,41490,21524341200018,1997-12-01,2020-12-01,1900-01-01,502,日本料理,割烹,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2018-12-15,11998,31720308500414,2007-01-01,2018-12-01,1900-01-01,506,焼肉・ビアホール,焼肉,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2017-12-15,3721,50214778600166,2014-07-01,2017-12-01,1900-01-01,503,外国料理,ステーキ,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2018-12-31,16804,56610952700687,2016-10-01,2018-12-01,1900-01-01,504,ファミリーレストラン,レストラン,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2017-12-15,10314,55433732200018,2015-11-01,2017-12-01,1900-01-01,503,外国料理,イタリー料理,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2017-12-15,5348,35178794300174,2008-05-01,2017-12-01,1900-01-01,506,焼肉・ビアホール,居酒屋,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2018-12-31,3185,50986802900018,2014-10-01,2018-12-01,1900-01-01,503,外国料理,ステーキ,3
00020230bc6fd0786a59c04aab4e8e8527b9b948ddb0b7881642bae79de7b9cc,44,1,2002-11-01,2016-12-15,4052,32747568200018,2005-06-01,2016-12-01,1900-01-01,503,外国料理,無国籍料理,3
