DATE,PX_LAST,YLD_YTM_MYLD,YTM_BID
2020/06/23,-0.15,-0.1495,-0.1037
2020/06/24,-0.14,-0.1399,-0.0993
2020/06/25,-0.151,-0.1511,-0.1265
2020/06/26,-0.144,-0.1435,-0.0972
2020/06/29,-0.088,-0.0884,-0.0581
2020/06/30,-0.132,-0.1323,-0.0856
2020/07/01,-0.13,-0.1296,-0.0828
2020/07/02,-0.116,-0.1155,-0.0759
2020/07/03,-0.133,-0.1325,-0.0857
2020/07/06,-0.134,-0.134,-0.0981
2020/07/07,-0.147,-0.147,-0.1002
2020/07/08,-0.146,-0.1457,-0.0991
2020/07/09,-0.146,-0.1463,-0.1035
2020/07/10,-0.151,-0.1509,-0.1042
2020/07/13,-0.106,-0.1058,-0.0729
2020/07/14,-0.125,-0.1251,-0.0783
2020/07/15,-0.123,-0.1229,-0.0812
2020/07/16,-0.128,-0.1276,-0.0808
2020/07/17,-0.124,-0.1237,-0.0841
2020/07/20,-0.073,-0.073,-0.0481
2020/07/21,-0.136,-0.1362,-0.0904
2020/07/22,-0.13,-0.1296,-0.0829
2020/07/27,-0.13,-0.1299,-0.0831
2020/07/28,-0.129,-0.129,-0.0822
2020/07/29,-0.131,-0.1311,-0.0844
2020/07/30,-0.131,-0.1311,-0.0843
2020/07/31,-0.088,-0.0875,-0.0446
2020/08/03,-0.072,-0.0723,-0.0441
2020/08/04,-0.079,-0.0794,-0.0386
2020/08/05,-0.08,-0.0795,-0.0388
2020/08/06,-0.077,-0.0765,-0.0359
2020/08/07,-0.069,-0.0687,-0.0281
2020/08/11,-0.063,-0.063,-0.0606
2020/08/12,-0.065,-0.0654,-0.0439
2020/08/13,-0.069,-0.069,-0.0527
2020/08/14,-0.081,-0.0807,-0.0625
2020/08/17,-0.086,-0.0863,-0.0603
2020/08/18,-0.09,-0.0904,-0.0497
2020/08/19,-0.093,-0.0933,-0.0526
2020/08/20,-0.103,-0.1026,-0.078
2020/08/21,-0.103,-0.1031,-0.0734
2020/08/24,-0.088,-0.0876,-0.0595
2020/08/25,-0.09,-0.0902,-0.0495
2020/08/26,-0.09,-0.0904,-0.0497
2020/08/27,-0.101,-0.1008,-0.0685
2020/08/28,-0.104,-0.1041,-0.0745
2020/08/31,-0.121,-0.1205,-0.0907
2020/09/01,-0.118,-0.1179,-0.0741
2020/09/02,-0.118,-0.1183,-0.0745
2020/09/03,-0.118,-0.1183,-0.0744
2020/09/04,-0.132,-0.1319,-0.0952
2020/09/07,-0.129,-0.1287,-0.0928
2020/09/08,-0.125,-0.1253,-0.0786
2020/09/09,-0.127,-0.1268,-0.0863
2020/09/10,-0.127,-0.1274,-0.0868
2020/09/11,-0.118,-0.1176,-0.0771
2020/09/14,-0.114,-0.1138,-0.0835
2020/09/15,-0.113,-0.1128,-0.0662
2020/09/16,-0.113,-0.1131,-0.0664
2020/09/17,-0.113,-0.1132,-0.0665
2020/09/18,-0.114,-0.1141,-0.0674
2020/09/23,-0.114,-0.1144,-0.0678
2020/09/24,-0.122,-0.1217,-0.0821
2020/09/25,-0.131,-0.1309,-0.0841
2020/09/28,-0.16,-0.1595,-0.1421
2020/09/29,-0.161,-0.1614,-0.1207
2020/09/30,-0.159,-0.1592,-0.1186
2020/10/01,-0.159,-0.1588,-0.1181
2020/10/02,-0.16,-0.1604,-0.126
2020/10/05,-0.133,-0.1333,-0.0997
2020/10/06,-0.131,-0.1312,-0.0848
2020/10/07,-0.13,-0.1304,-0.084
2020/10/08,-0.129,-0.1289,-0.0823
2020/10/09,-0.129,-0.1293,-0.0829
2020/10/12,-0.07,-0.0697,-0.0479
2020/10/13,-0.087,-0.0871,-0.0414
2020/10/14,-0.088,-0.0876,-0.0529
2020/10/15,-0.088,-0.0875,-0.0467
2020/10/16,-0.087,-0.0867,-0.0459
2020/10/19,-0.075,-0.0754,-0.0395
2020/10/20,-0.089,-0.0893,-0.0425
2020/10/21,-0.09,-0.0898,-0.0469
2020/10/22,-0.09,-0.0896,-0.0429
2020/10/23,-0.09,-0.0895,-0.049
2020/10/26,-0.073,-0.0729,-0.0447
2020/10/27,-0.085,-0.0845,-0.044
2020/10/28,-0.087,-0.0874,-0.0468
2020/10/29,-0.088,-0.0875,-0.0469
2020/10/30,-0.093,-0.0927,-0.0626
2020/11/02,-0.076,-0.0764,-0.0625
2020/11/04,-0.09,-0.0895,-0.0488
2020/11/05,-0.091,-0.0911,-0.0516
2020/11/06,-0.096,-0.0955,-0.0642
2020/11/09,-0.083,-0.083,-0.0613
2020/11/10,-0.091,-0.0914,-0.052
2020/11/11,-0.096,-0.0962,-0.0567
2020/11/12,-0.095,-0.0954,-0.0628
2020/11/13,-0.101,-0.1011,-0.0595
2020/11/16,-0.103,-0.103,-0.0726
2020/11/17,-0.104,-0.1038,-0.0585
2020/11/18,-0.105,-0.105,-0.0655
2020/11/19,-0.1,-0.1004,-0.0587
2020/11/20,-0.109,-0.1091,-0.0732
2020/11/24,-0.105,-0.1049,-0.0608
2020/11/25,-0.1,-0.0996,-0.059
2020/11/26,-0.104,-0.1038,-0.0771
2020/11/27,-0.087,-0.0873,-0.0529
2020/11/30,-0.073,-0.073,-0.0417
2020/12/01,-0.085,-0.0852,-0.0491
2020/12/02,-0.087,-0.0866,-0.0504
2020/12/03,-0.088,-0.0877,-0.0515
2020/12/04,-0.088,-0.0883,-0.057
2020/12/07,-0.077,-0.0774,-0.0493
2020/12/08,-0.083,-0.0831,-0.0425
2020/12/09,-0.086,-0.0861,-0.0498
2020/12/10,-0.088,-0.0875,-0.0469
2020/12/11,-0.087,-0.0872,-0.051
2020/12/14,-0.093,-0.0929,-0.0626
2020/12/15,-0.097,-0.0969,-0.0501
2020/12/16,-0.096,-0.0963,-0.0547
2020/12/17,-0.097,-0.0972,-0.0613
2020/12/18,-0.096,-0.0955,-0.0821
2020/12/21,-0.096,-0.0957,-0.066
2020/12/22,-0.097,-0.097,-0.0715
2020/12/23,-0.101,-0.1009,-0.0651
2020/12/24,-0.1,-0.0995,-0.0577
2020/12/25,-0.1,-0.0995,-0.0529
2020/12/28,-0.099,-0.0994,-0.0528
2020/12/29,-0.103,-0.1028,-0.0612
2020/12/30,-0.101,-0.1009,-0.0592
2021/01/04,-0.103,-0.1031,-0.0694
2021/01/05,-0.1,-0.1002,-0.0584
2021/01/06,-0.072,-0.0724,-0.0495
2021/01/07,-0.085,-0.0847,-0.0479
2021/01/08,-0.088,-0.0876,-0.042
2021/01/12,-0.088,-0.088,-0.0463
2021/01/13,-0.089,-0.0888,-0.0525
2021/01/14,-0.09,-0.09,-0.0538
2021/01/15,-0.102,-0.1023,-0.0803
2021/01/18,-0.088,-0.0884,-0.054
2021/01/19,-0.102,-0.1019,-0.0721
2021/01/20,-0.092,-0.092,-0.0513
2021/01/21,-0.093,-0.0933,-0.0589
2021/01/22,-0.094,-0.0941,-0.0597
2021/01/25,-0.082,-0.0815,-0.0419
2021/01/26,-0.089,-0.0891,-0.0424
2021/01/27,-0.09,-0.0895,-0.05
2021/01/28,-0.091,-0.0907,-0.0439
2021/01/29,-0.098,-0.0984,-0.0635
2021/02/01,-0.106,-0.1056,-0.0741
2021/02/02,-0.107,-0.1073,-0.0817
2021/02/03,-0.101,-0.1013,-0.07
2021/02/04,-0.1,-0.1,-0.0637
2021/02/05,-0.102,-0.1022,-0.071
2021/02/08,-0.101,-0.1006,-0.0704
2021/02/09,-0.102,-0.1016,-0.0658
2021/02/10,-0.101,-0.1012,-0.0653
2021/02/12,-0.104,-0.1043,-0.0626
2021/02/15,-0.107,-0.1067,-0.0731
2021/02/16,-0.105,-0.1051,-0.0635
2021/02/17,-0.105,-0.1054,-0.0638
2021/02/18,-0.106,-0.1055,-0.0639
2021/02/19,-0.103,-0.1032,-0.0673
2021/02/22,-0.094,-0.094,-0.0545
2021/02/24,-0.101,-0.1012,-0.0596
2021/02/25,-0.102,-0.1019,-0.066
2021/02/26,-0.102,-0.1022,-0.0606
2021/03/01,-0.108,-0.1083,-0.0987
2021/03/02,-0.106,-0.1055,-0.0693
2021/03/03,-0.105,-0.1051,-0.0645
2021/03/04,-0.105,-0.1049,-0.0633
2021/03/05,-0.104,-0.104,-0.0634
2021/03/08,-0.093,-0.0931,-0.0657
2021/03/09,-0.108,-0.1081,-0.0826
2021/03/10,-0.107,-0.1071,-0.0855
2021/03/11,-0.109,-0.109,-0.081
2021/03/12,-0.105,-0.1048,-0.0686
2021/03/15,-0.101,-0.1008,-0.0613
2021/03/16,-0.105,-0.1051,-0.0585
2021/03/17,-0.105,-0.1053,-0.071
2021/03/18,-0.106,-0.1063,-0.0657
2021/03/19,-0.098,-0.0979,-0.0664
2021/03/22,-0.105,-0.1053,-0.0737
2021/03/23,-0.105,-0.105,-0.0665
2021/03/24,-0.114,-0.1137,-0.0959
2021/03/25,-0.104,-0.1042,-0.0656
2021/03/26,-0.115,-0.1148,-0.0923
2021/03/29,-0.095,-0.0951,-0.0661
2021/03/30,-0.1,-0.1,-0.0593
2021/03/31,-0.1,-0.1004,-0.0659
2021/04/01,-0.101,-0.1009,-0.0664
2021/04/02,-0.111,-0.1114,-0.0824
2021/04/05,-0.077,-0.0768,-0.0458
2021/04/06,-0.09,-0.0902,-0.0447
2021/04/07,-0.092,-0.0916,-0.0459
2021/04/08,-0.096,-0.0958,-0.0622
2021/04/09,-0.101,-0.1009,-0.0603
2021/04/12,-0.102,-0.1016,-0.0711
2021/04/13,-0.109,-0.1088,-0.0798
2021/04/14,-0.109,-0.1091,-0.0801
2021/04/15,-0.109,-0.1094,-0.0804
2021/04/16,-0.105,-0.1049,-0.0699
2021/04/19,-0.095,-0.0946,-0.0629
2021/04/20,-0.104,-0.1044,-0.0637
2021/04/21,-0.105,-0.1047,-0.064
2021/04/22,-0.105,-0.105,-0.0643
2021/04/23,-0.107,-0.1073,-0.0729
2021/04/26,-0.105,-0.1053,-0.0736
2021/04/27,-0.108,-0.1084,-0.0677
2021/04/28,-0.109,-0.1088,-0.0681
2021/04/30,-0.11,-0.1101,-0.0694
2021/05/06,-0.11,-0.1102,-0.0757
2021/05/07,-0.11,-0.1098,-0.0754
2021/05/10,-0.088,-0.088,-0.0533
2021/05/11,-0.106,-0.106,-0.0602
2021/05/12,-0.106,-0.1063,-0.0605
2021/05/13,-0.112,-0.112,-0.0834
2021/05/14,-0.106,-0.1058,-0.0713
2021/05/17,-0.096,-0.0963,-0.0626
2021/05/18,-0.108,-0.108,-0.062
2021/05/19,-0.108,-0.1079,-0.0619
2021/05/20,-0.108,-0.1075,-0.0697
2021/05/21,-0.113,-0.1132,-0.0664
2021/05/24,-0.126,-0.1264,-0.1249
2021/05/25,N/A,N/A,-0.4076
2021/05/26,-0.133,-0.1333,-0.1312
2021/05/27,-0.133,-0.1327,-0.1298
2021/05/28,-0.112,-0.1122,-0.1101
2021/05/31,-0.106,-0.1061,-0.0806
2021/06/01,-0.108,-0.1078,-0.0693
2021/06/02,-0.107,-0.1069,-0.0753
2021/06/03,-0.107,-0.1069,-0.0717
2021/06/04,-0.104,-0.1042,-0.0657
2021/06/07,-0.095,-0.095,-0.0639
2021/06/08,-0.104,-0.1041,-0.0582
2021/06/09,-0.104,-0.1041,-0.0582
2021/06/10,-0.109,-0.1088,-0.0772
2021/06/11,-0.105,-0.1049,-0.0953
2021/06/14,-0.099,-0.0991,-0.0687
2021/06/15,N/A,N/A,-0.291
2021/06/16,N/A,N/A,-0.2819
2021/06/17,-0.111,-0.1114,-0.0884
2021/06/18,-0.109,-0.1094,-0.0876
2021/06/21,N/A,N/A,-0.2726
2021/06/22,N/A,N/A,-0.2738
2021/06/23,N/A,N/A,-0.3173
2021/06/24,N/A,N/A,-0.3202
2021/06/25,N/A,N/A,-0.2519
2021/06/28,N/A,N/A,-0.025
2021/06/29,-0.104,-0.1038,-0.0721
2021/06/30,-0.103,-0.1034,-0.0717
2021/07/01,-0.102,-0.1017,-0.063
2021/07/02,-0.111,-0.1111,-0.1014
2021/07/05,-0.098,-0.0983,-0.0671
2021/07/06,-0.101,-0.1009,-0.0776
2021/07/07,-0.101,-0.101,-0.0778
2021/07/08,-0.103,-0.1032,-0.0905
2021/07/09,-0.105,-0.1048,-0.0922
2021/07/12,-0.102,-0.1015,-0.0783
2021/07/13,-0.102,-0.1016,-0.0667
2021/07/14,-0.102,-0.1016,-0.0582
2021/07/15,-0.104,-0.1039,-0.0604
2021/07/16,-0.112,-0.1115,-0.0847
2021/07/19,-0.125,-0.1247,-0.0814
2021/07/20,-0.125,-0.1247,-0.0813
2021/07/21,-0.118,-0.1182,-0.0749
2021/07/26,-0.108,-0.1082,-0.0647
2021/07/27,-0.108,-0.1083,-0.0649
2021/07/28,-0.108,-0.1083,-0.0648
2021/07/29,-0.108,-0.1083,-0.0647
2021/07/30,-0.116,-0.1164,-0.0874
2021/08/02,-0.1,-0.0998,-0.0691
2021/08/03,-0.112,-0.1123,-0.0689
2021/08/04,-0.113,-0.1132,-0.0698
2021/08/05,-0.113,-0.1133,-0.0698
2021/08/06,-0.113,-0.1132,-0.0699
2021/08/10,-0.109,-0.109,-0.0573
2021/08/11,-0.109,-0.1089,-0.0571
2021/08/12,-0.11,-0.1098,-0.0582
2021/08/13,-0.12,-0.1197,-0.0765
2021/08/16,-0.14,-0.1402,-0.1096
2021/08/17,-0.16,-0.1598,-0.1164
2021/08/18,-0.156,-0.1564,-0.1131
2021/08/19,-0.13,-0.1298,-0.0865
2021/08/20,-0.13,-0.1297,-0.0865
2021/08/23,-0.107,-0.1074,-0.0806
2021/08/24,-0.122,-0.1221,-0.0838
2021/08/25,-0.124,-0.1238,-0.0855
2021/08/26,-0.123,-0.1228,-0.0796
2021/08/27,-0.121,-0.1208,-0.0859
2021/08/30,-0.108,-0.1076,-0.077
2021/08/31,-0.119,-0.1188,-0.0754
2021/09/01,-0.12,-0.1198,-0.0766
2021/09/02,-0.12,-0.1198,-0.0765
2021/09/03,-0.12,-0.1197,-0.0748
2021/09/06,-0.104,-0.1042,-0.0676
2021/09/07,-0.118,-0.1178,-0.0745
2021/09/08,-0.118,-0.1178,-0.0745
2021/09/09,-0.119,-0.1186,-0.0839
2021/09/10,-0.119,-0.1192,-0.0844
2021/09/13,-0.107,-0.1071,-0.076
2021/09/14,-0.12,-0.1197,-0.0764
2021/09/15,-0.119,-0.1189,-0.0755
2021/09/16,-0.12,-0.1195,-0.0762
2021/09/17,-0.12,-0.1201,-0.0912
2021/09/21,-0.113,-0.1129,-0.0696
2021/09/22,-0.115,-0.1147,-0.0714
2021/09/24,-0.115,-0.1149,-0.0715
2021/09/27,-0.127,-0.127,-0.0925
2021/09/28,-0.144,-0.1436,-0.1
2021/09/29,-0.144,-0.1442,-0.1094
2021/09/30,-0.145,-0.1445,-0.1012
2021/10/01,-0.139,-0.1386,-0.0951
2021/10/04,-0.115,-0.115,-0.0847
2021/10/05,-0.133,-0.1331,-0.0814
2021/10/06,-0.134,-0.1341,-0.0925
2021/10/07,-0.134,-0.1336,-0.0818
2021/10/08,-0.127,-0.1266,-0.09
2021/10/11,-0.086,-0.0862,-0.0519
2021/10/12,-0.11,-0.1098,-0.0582
2021/10/13,-0.112,-0.1123,-0.0708
2021/10/14,-0.111,-0.1113,-0.0594
2021/10/15,-0.111,-0.1112,-0.0593
2021/10/18,-0.109,-0.1094,-0.0679
2021/10/19,-0.116,-0.1158,-0.0725
2021/10/20,-0.116,-0.1158,-0.0726
2021/10/21,-0.114,-0.1136,-0.0701
2021/10/22,-0.114,-0.1144,-0.0711
2021/10/25,-0.094,-0.0935,-0.066
2021/10/26,-0.106,-0.1063,-0.0628
2021/10/27,-0.106,-0.1055,-0.0709
2021/10/28,-0.106,-0.1056,-0.0622
2021/10/29,-0.118,-0.1182,-0.0747
2021/11/01,-0.11,-0.1098,-0.0829
2021/11/02,-0.119,-0.119,-0.088
2021/11/04,-0.119,-0.1185,-0.0879
2021/11/05,-0.12,-0.1198,-0.0917
2021/11/08,-0.113,-0.1129,-0.0823
2021/11/09,-0.124,-0.1241,-0.1011
2021/11/10,-0.125,-0.1248,-0.0982
2021/11/11,-0.125,-0.1248,-0.102
2021/11/12,-0.125,-0.1249,-0.102
2021/11/15,-0.133,-0.1327,-0.1142
2021/11/16,-0.14,-0.1397,-0.1169
2021/11/17,-0.14,-0.1397,-0.1169
2021/11/18,-0.14,-0.1397,-0.1169
2021/11/19,-0.128,-0.1282,-0.1052
2021/11/22,-0.15,-0.1501,-0.1311
2021/11/24,-0.154,-0.154,-0.131
2021/11/25,-0.155,-0.1548,-0.1319
2021/11/26,-0.155,-0.155,-0.1361
2021/11/29,-0.154,-0.154,-0.1293
2021/11/30,-0.161,-0.1606,-0.1306
2021/12/01,-0.156,-0.1558,-0.1278
2021/12/02,-0.155,-0.1552,-0.1323
2021/12/03,-0.148,-0.148,-0.1291
2021/12/06,-0.136,-0.1362,-0.1148
2021/12/07,-0.138,-0.1382,-0.1115
2021/12/08,-0.143,-0.1431,-0.1165
2021/12/09,-0.138,-0.1381,-0.1114
2021/12/10,-0.128,-0.1277,-0.1099
2021/12/13,-0.107,-0.1072,-0.0792
2021/12/14,-0.115,-0.1148,-0.0797
2021/12/15,-0.115,-0.1148,-0.0797
2021/12/16,-0.118,-0.1177,-0.0895
2021/12/17,-0.11,-0.1098,-0.0928
2021/12/20,-0.118,-0.1182,-0.0952
2021/12/21,-0.119,-0.1192,-0.0963
2021/12/22,-0.122,-0.1224,-0.0994
2021/12/23,-0.123,-0.1225,-0.0997
2021/12/24,-0.124,-0.1236,-0.1038
2021/12/27,-0.118,-0.1184,-0.0913
2021/12/28,-0.122,-0.122,-0.095
2021/12/29,-0.128,-0.1282,-0.1052
2021/12/30,-0.129,-0.1294,-0.1108
2022/01/04,-0.15,-0.1495,-0.1267
2022/01/05,-0.122,-0.1219,-0.1029
2022/01/06,-0.104,-0.1042,-0.0882
2022/01/07,-0.106,-0.1063,-0.0834
2022/01/11,-0.104,-0.1035,-0.0766
2022/01/12,-0.104,-0.1037,-0.0768
2022/01/13,-0.103,-0.1032,-0.0803
2022/01/14,-0.1,-0.0997,-0.077
2022/01/17,-0.088,-0.0875,-0.073
2022/01/18,-0.095,-0.0946,-0.0755
2022/01/19,-0.094,-0.0941,-0.0748
2022/01/20,-0.094,-0.0935,-0.0743
2022/01/21,-0.095,-0.0949,-0.0758
2022/01/24,-0.085,-0.0852,-0.0667
2022/01/25,-0.095,-0.0948,-0.0722
2022/01/26,-0.095,-0.0949,-0.0722
2022/01/27,-0.094,-0.0937,-0.0751
2022/01/28,-0.096,-0.0963,-0.0737
2022/01/31,-0.092,-0.0919,-0.0759
2022/02/01,-0.1,-0.0996,-0.0764
2022/02/02,-0.1,-0.0998,-0.077
2022/02/03,-0.1,-0.0998,-0.077
2022/02/04,-0.1,-0.0996,-0.0767
2022/02/07,-0.095,-0.095,-0.0735
2022/02/08,-0.099,-0.0993,-0.0766
2022/02/09,-0.099,-0.0994,-0.0728
2022/02/10,-0.097,-0.0973,-0.0747
2022/02/14,-0.09,-0.0902,-0.0601
2022/02/15,-0.09,-0.0901,-0.0617
2022/02/16,-0.089,-0.0891,-0.059
2022/02/17,-0.09,-0.0898,-0.0598
2022/02/18,-0.088,-0.0881,-0.0581
2022/02/21,-0.073,-0.0726,-0.0479
2022/02/22,-0.085,-0.0852,-0.0605
2022/02/24,-0.085,-0.0851,-0.067
2022/02/25,-0.086,-0.0857,-0.0629
2022/02/28,-0.09,-0.0903,-0.0715
2022/03/01,-0.094,-0.0937,-0.0667
2022/03/02,-0.094,-0.0944,-0.0678
2022/03/03,-0.094,-0.0936,-0.0706
2022/03/04,-0.092,-0.0924,-0.0695
2022/03/07,-0.087,-0.0872,-0.0624
2022/03/08,-0.089,-0.0886,-0.0534
2022/03/09,-0.09,-0.0902,-0.0602
2022/03/10,-0.09,-0.09,-0.0653
2022/03/11,-0.091,-0.0909,-0.0677
2022/03/14,-0.076,-0.076,-0.0636
2022/03/15,-0.08,-0.0796,-0.0604
2022/03/16,-0.078,-0.078,-0.0589
2022/03/17,-0.079,-0.0788,-0.0487
2022/03/23,-0.078,-0.0783,-0.0556
2022/03/24,-0.082,-0.0818,-0.0579
2022/03/25,-0.079,-0.0791,-0.0698
2022/03/28,-0.082,-0.0817,-0.0652
2022/03/29,-0.09,-0.0897,-0.0627
2022/03/30,-0.096,-0.0957,-0.0689
2022/03/31,-0.1,-0.0995,-0.0782
2022/04/01,-0.103,-0.1032,-0.0766
2022/04/04,-0.105,-0.1047,-0.0857
2022/04/05,-0.113,-0.1128,-0.0861
2022/04/06,-0.114,-0.1144,-0.093
2022/04/07,-0.115,-0.1145,-0.0878
2022/04/08,-0.123,-0.1232,-0.0965
2022/04/11,-0.124,-0.124,-0.107
2022/04/12,-0.135,-0.1347,-0.1081
2022/04/13,-0.135,-0.1348,-0.1082
2022/04/14,-0.127,-0.1271,-0.1058
2022/04/15,-0.112,-0.112,-0.0852
2022/04/18,-0.088,-0.0884,-0.062
2022/04/19,-0.105,-0.1048,-0.0698
2022/04/20,-0.107,-0.1072,-0.0799
2022/04/21,-0.107,-0.1071,-0.0797
2022/04/22,-0.118,-0.1175,-0.0957
2022/04/25,-0.142,-0.1422,-0.123
2022/04/26,-0.153,-0.153,-0.1258
2022/04/27,-0.15,-0.1498,-0.1227
2022/04/28,-0.15,-0.1499,-0.1228
2022/05/02,-0.15,-0.1499,-0.1226
2022/05/06,-0.143,-0.1432,-0.1215
2022/05/09,-0.126,-0.1259,-0.1098
2022/05/10,-0.135,-0.1351,-0.115
2022/05/11,-0.129,-0.1285,-0.1051
2022/05/12,-0.129,-0.1291,-0.106
2022/05/13,-0.128,-0.1276,-0.1099
2022/05/16,-0.117,-0.1171,-0.1006
2022/05/17,-0.129,-0.129,-0.1021
2022/05/18,-0.129,-0.1287,-0.1073
2022/05/19,-0.128,-0.1284,-0.107
2022/05/20,-0.132,-0.1321,-0.1141
2022/05/23,-0.114,-0.1136,-0.0966
2022/05/24,-0.125,-0.1252,-0.1051
2022/05/25,-0.124,-0.1236,-0.1014
2022/05/26,-0.13,-0.13,-0.1142
2022/05/27,-0.113,-0.1128,-0.0908
2022/05/30,-0.094,-0.0942,-0.0752
2022/05/31,-0.1,-0.0996,-0.073
2022/06/01,-0.105,-0.1049,-0.0835
2022/06/02,-0.103,-0.1025,-0.0754
2022/06/03,-0.105,-0.1048,-0.078
2022/06/06,-0.088,-0.0876,-0.0661
2022/06/07,-0.094,-0.0935,-0.0668
2022/06/08,-0.094,-0.0936,-0.0669
2022/06/09,-0.093,-0.0934,-0.0719
2022/06/10,-0.1,-0.0996,-0.0886
2022/06/13,-0.099,-0.0988,-0.0468
2022/06/14,-0.101,-0.1005,-0.0736
2022/06/15,-0.107,-0.1065,-0.0799
2022/06/16,-0.136,-0.1359,-0.1181
2022/06/17,-0.213,-0.2131,-0.1984
2022/06/20,-0.199,-0.1992,-0.1762
2022/06/21,-0.2,-0.1995,-0.1764
2022/06/22,-0.2,-0.1997,-0.182
2022/06/23,-0.199,-0.199,-0.1758
2022/06/24,-0.178,-0.1777,-0.1598
2022/06/27,-0.157,-0.1569,-0.1408
2022/06/28,-0.161,-0.1614,-0.1399
2022/06/29,-0.155,-0.1545,-0.1334
2022/06/30,-0.145,-0.1448,-0.1181
2022/07/01,-0.14,-0.1397,-0.1129
2022/07/04,-0.14,-0.1401,-0.1186
2022/07/05,-0.141,-0.1406,-0.1138
2022/07/06,-0.141,-0.1407,-0.1192
2022/07/07,-0.142,-0.1422,-0.1243
2022/07/08,-0.124,-0.1238,-0.0976
2022/07/11,-0.122,-0.1222,-0.0959
2022/07/12,-0.116,-0.1157,-0.0843
2022/07/13,-0.151,-0.1513,-0.1333
2022/07/14,-0.151,-0.1512,-0.1296
2022/07/15,-0.124,-0.1244,-0.0982
2022/07/19,-0.104,-0.1043,-0.0707
2022/07/20,-0.107,-0.1069,-0.0731
2022/07/21,-0.107,-0.1068,-0.0729
2022/07/22,-0.113,-0.1129,-0.0793
2022/07/25,-0.15,-0.1498,-0.1309
2022/07/26,-0.154,-0.1538,-0.1271
2022/07/27,-0.153,-0.1528,-0.126
2022/07/28,-0.154,-0.1539,-0.1271
2022/07/29,-0.148,-0.1482,-0.1267
2022/08/01,-0.137,-0.1372,-0.111
2022/08/02,-0.145,-0.1445,-0.1131
2022/08/03,-0.145,-0.145,-0.1186
2022/08/04,-0.146,-0.1455,-0.1192
2022/08/05,-0.138,-0.1376,-0.1062
2022/08/08,-0.118,-0.1176,-0.0986
2022/08/09,-0.116,-0.1156,-0.0888
2022/08/10,-0.098,-0.0976,-0.0286
2022/08/12,-0.094,-0.0942,-0.0628
2022/08/15,-0.135,-0.1353,-0.115
2022/08/16,-0.12,-0.1198,-0.0862
2022/08/17,-0.121,-0.1209,-0.0872
2022/08/18,-0.128,-0.1276,-0.098
2022/08/19,-0.129,-0.1286,-0.095
2022/08/22,-0.111,-0.1112,-0.0862
2022/08/23,-0.112,-0.1117,-0.075
2022/08/24,-0.112,-0.1115,-0.0748
2022/08/25,-0.11,-0.1099,-0.0732
2022/08/26,-0.098,-0.0975,-0.0615
2022/08/29,-0.102,-0.1018,-0.0832
2022/08/30,-0.117,-0.1172,-0.0904
2022/08/31,-0.118,-0.1179,-0.0964
2022/09/01,-0.115,-0.1147,-0.0832
2022/09/02,-0.116,-0.116,-0.0845
2022/09/05,-0.112,-0.1123,-0.0937
2022/09/06,-0.12,-0.1197,-0.0983
2022/09/07,-0.119,-0.1191,-0.0976
2022/09/08,-0.121,-0.1206,-0.0938
2022/09/09,-0.106,-0.1061,-0.0799
2022/09/12,-0.12,-0.1198,-0.1028
2022/09/13,-0.121,-0.1211,-0.0944
2022/09/14,-0.12,-0.1198,-0.0931
2022/09/15,-0.119,-0.1189,-0.0921
2022/09/16,-0.124,-0.1235,-0.0967
2022/09/20,-0.17,-0.17,-0.1386
2022/09/21,-0.183,-0.1825,-0.1508
2022/09/22,-0.234,-0.2343,-0.2174
2022/09/26,-0.191,-0.1909,-0.1594
2022/09/27,-0.199,-0.1994,-0.1681
2022/09/28,-0.199,-0.1994,-0.168
2022/09/29,-0.199,-0.1994,-0.168
2022/09/30,-0.211,-0.2112,-0.185
2022/10/03,-0.268,-0.2684,-0.2496
2022/10/04,-0.275,-0.2749,-0.2488
2022/10/05,-0.275,-0.2748,-0.2487
2022/10/06,-0.273,-0.2734,-0.242
2022/10/07,-0.277,-0.2766,-0.2452
2022/10/11,-0.165,-0.1645,-0.1413
2022/10/12,-0.166,-0.1664,-0.1314
2022/10/13,-0.131,-0.1305,-0.0924
2022/10/14,-0.132,-0.1316,-0.0935
2022/10/17,-0.151,-0.1505,-0.1317
2022/10/18,-0.131,-0.1313,-0.1055
2022/10/19,-0.135,-0.1352,-0.1119
2022/10/20,-0.134,-0.1337,-0.1104
2022/10/21,-0.145,-0.1453,-0.1195
2022/10/24,-0.168,-0.1677,-0.1509
2022/10/25,-0.139,-0.139,-0.1132
2022/10/26,-0.129,-0.1293,-0.1035
2022/10/27,-0.131,-0.1306,-0.1083
2022/10/28,-0.131,-0.1309,-0.1086
2022/10/31,-0.13,-0.1297,-0.1063
2022/11/01,-0.109,-0.1087,-0.0853
2022/11/02,-0.108,-0.1084,-0.085
2022/11/04,-0.103,-0.1033,-0.0798
2022/11/07,-0.116,-0.1158,-0.0944
2022/11/08,-0.093,-0.0925,-0.0647
2022/11/09,-0.097,-0.0968,-0.0732
2022/11/10,-0.104,-0.104,-0.0836
2022/11/11,-0.113,-0.1128,-0.0924
2022/11/14,-0.137,-0.1368,-0.1193
2022/11/15,-0.109,-0.1085,-0.0852
2022/11/16,-0.109,-0.1087,-0.0853
2022/11/17,-0.106,-0.1059,-0.0801
